0.00010000	3.00000000
3.00000000	6.00000000
6.00000000	9.00000000
9.00000000	12.00000000
12.00000000	15.00000000
15.00000000	18.00000000
18.00000000	21.00000000
21.00000000	24.00000000
24.00000000	27.00000000
27.00000000	30.00000000
